,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,has_smurf_yn
130,06D954FC,0.00,274+,31736.00,78.00,58.00,73.00,454.00,6.00,1.00,0.00,4.00,0.00,0.00,12.00,33.00,0.00,1.00,50.00,8.00,267543.59,1.00,0.00,37.00,61.00,1.00
131,06E719B4,0.00,273+,54566.00,337.00,2.00,122.00,1583.00,10.00,4.00,0.00,4.00,0.00,0.00,1.00,102.00,0.00,46.00,50.00,2.00,149005.39,1.00,0.00,38.00,298.00,1.00
132,06F1120E,1.00,20,57300.00,284.00,55.00,177.00,1394.00,0.00,0.00,18.00,0.00,0.00,0.00,2.00,119.00,0.00,1.00,50.00,10.00,195381.44,1.00,0.00,73.00,227.00,1.00
133,06F88FEA,1.00,17,1321.00,31.00,0.00,2.00,30.00,20.00,0.67,3.00,0.00,0.00,0.00,0.00,1.00,0.00,45.00,50.00,8.00,502018.26,1.00,0.00,19.00,29.00,1.00
134,0700EC82,0.00,145,18703.00,174.00,3.00,136.00,319.00,51.00,0.96,16.00,14.00,0.00,0.00,1.00,8.00,0.00,40.00,50.00,6.00,960990.17,2.00,0.00,145.00,133.00,1.00
135,0719C1C3,1.00,16,507.00,21.00,0.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,163344.78,2.00,9.00,2.00,22.00,1.00
136,071B1BA9,0.00,50,43953.00,161.00,7.00,116.00,741.00,24.00,2.43,0.00,7.00,0.00,0.00,6.00,103.00,0.00,1.00,50.00,2.00,486944.65,2.00,0.00,31.00,133.00,1.00
137,074EA5F5,0.00,273+,60060.00,529.00,8.00,181.00,3474.00,0.00,0.00,2.00,17.00,0.00,0.00,7.00,197.00,0.00,1.00,50.00,6.00,100015.72,1.00,0.00,20.00,474.00,1.00
138,07501B27,1.00,18,950.00,43.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,50.00,3.00,323579.53,1.00,0.00,1.00,43.00,1.00
139,075576FA,1.00,17,5965.00,262.00,0.00,58.00,175.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,2.00,172161.87,1.00,9.00,170.00,247.00,1.00
140,07583EF0,1.00,20,37434.00,260.00,1.00,105.00,707.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,16.00,0.00,47.00,50.00,5.00,105995.72,1.00,0.00,11.00,252.00,1.00
141,075F24F5,0.00,75,15178.00,92.00,0.00,65.00,399.00,0.00,0.00,22.00,13.00,0.00,0.00,1.00,48.00,0.00,50.00,50.00,3.00,2051833.27,2.00,0.00,47.00,72.00,0.00
142,0762BFF7,0.00,273+,30985.00,127.00,0.00,172.00,605.00,0.00,0.00,0.00,4.00,0.00,3.86,28.00,130.00,0.00,50.00,50.00,5.00,168093.74,1.00,0.00,167.00,97.00,1.00
143,076D20FC,0.00,159,34300.00,155.00,33.00,111.00,1220.00,12.00,0.09,0.00,6.00,0.00,0.00,14.00,84.00,0.00,1.00,50.00,2.00,263266.00,1.00,0.00,36.00,137.00,1.00
144,077DA243,0.00,273+,58586.00,254.00,1.00,226.00,766.00,0.00,0.00,0.00,13.00,0.00,0.00,19.00,99.00,0.00,45.00,50.00,8.00,248064.33,1.00,0.00,57.00,216.00,1.00
145,0799D1F4,1.00,17,46843.00,464.00,3.00,167.00,1692.00,19.00,1.38,32.00,22.00,0.00,25.50,6.00,248.00,0.00,25.00,50.00,1.00,247422.92,2.00,0.00,97.00,399.00,1.00
146,07B3A2C8,0.00,276+,13094.00,86.00,1.00,45.00,188.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,10.00,0.00,50.00,50.00,1.00,641823.06,1.00,0.00,7.00,82.00,1.00
147,07B4CEF8,0.00,273+,47803.00,316.00,15.00,235.00,617.00,6.00,1.00,119.00,33.00,0.00,25.67,1.00,18.00,0.00,1.00,50.00,7.00,234587.08,2.00,0.00,106.00,263.00,1.00
148,07B681E2,1.00,21,10876.00,40.00,29.00,25.00,160.00,0.00,0.00,0.00,2.00,0.00,0.00,10.00,1.00,0.00,1.00,50.00,6.00,212082.93,2.00,0.00,11.00,39.00,1.00
149,07C6EC88,0.00,240,17392.00,171.00,31.00,8.00,977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,0.00,30.00,50.00,7.00,515149.43,2.00,0.00,2.00,165.00,1.00
150,07C7A6B6,0.00,167,1201.00,11.00,0.00,6.00,141.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,50.00,50.00,8.00,1038909.79,1.00,0.00,29.00,12.00,0.00
151,07C95AF2,0.00,273+,1489.00,10.00,0.00,1.00,99.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,1359933.18,2.00,0.00,4.00,11.00,1.00
152,07EC7EF9,1.00,19,5980.00,10.00,4.00,6.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,2.00,27176.48,2.00,0.00,3.00,11.00,1.00
153,07EE2DAE,0.00,152,125603.00,474.00,60.00,421.00,3160.00,46.00,2.29,50.00,31.00,0.00,56.00,56.00,142.00,0.00,1.00,50.00,6.00,82773.76,2.00,0.00,232.00,374.00,1.00
154,07F265F8,0.00,273+,36899.00,519.00,0.00,255.00,721.00,88.00,0.96,259.00,37.00,0.00,0.00,0.00,15.00,0.00,50.00,50.00,5.00,130826.23,2.00,0.00,354.00,439.00,1.00
155,07F3A4EE,0.00,95,4462.00,47.00,1.00,17.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,14.00,50.00,6.00,351986.27,1.00,0.00,3.00,41.00,1.00
156,08087FEC,1.00,20,28518.00,58.00,60.00,65.00,974.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,130.00,0.00,1.00,50.00,9.00,473846.95,1.00,0.00,27.00,45.00,0.00
157,080D32F4,0.00,273+,57756.00,336.00,1.00,104.00,716.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,9.00,164025.79,2.00,0.00,12.00,276.00,1.00
158,081E5AED,0.00,274+,46355.00,253.00,0.00,234.00,1295.00,6.00,2.00,113.00,12.00,0.00,0.00,28.00,139.00,0.00,50.00,50.00,3.00,318226.95,2.00,0.00,271.00,214.00,1.00
159,082C66EB,0.00,273+,33664.00,333.00,0.00,208.00,1260.00,81.00,1.31,0.00,0.00,0.00,5.56,10.00,240.00,0.00,50.00,50.00,8.00,328554.47,1.00,0.00,126.00,301.00,1.00
160,083B3CD3,0.00,218,69157.00,501.00,0.00,384.00,2526.00,74.00,1.47,16.00,38.00,0.00,23.67,28.00,240.00,0.00,50.00,50.00,8.00,210204.00,1.00,0.00,218.00,402.00,1.00
161,085E97F3,0.00,106,50117.00,363.00,1.00,245.00,919.00,92.00,0.80,18.00,28.00,0.00,0.00,2.00,48.00,0.00,50.00,50.00,9.00,181460.71,1.00,0.00,129.00,309.00,1.00
162,086EA5EA,0.00,60,23632.00,233.00,0.00,123.00,1095.00,9.00,0.80,78.00,20.00,0.00,47.00,15.00,175.00,0.00,45.00,50.00,9.00,102954.51,1.00,0.00,143.00,202.00,1.00
163,088477FB,1.00,18,18221.00,32.00,45.00,9.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,0.00,1.00,50.00,9.00,131642.47,2.00,0.00,6.00,26.00,1.00
164,08AA45D9,1.00,22,32361.00,210.00,1.00,168.00,580.00,0.00,0.00,0.00,16.00,0.00,0.00,3.00,24.00,0.00,50.00,50.00,1.00,510032.26,2.00,0.00,37.00,181.00,1.00
165,08CCE41E,0.00,274+,98722.00,746.00,0.00,278.00,2455.00,119.00,0.83,0.00,95.00,0.00,0.00,0.00,69.00,0.00,50.00,50.00,2.00,411750.01,2.00,0.00,119.00,586.00,1.00
166,08F6BCEC,1.00,19,11778.00,27.00,0.00,8.00,157.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00,0.00,43.00,50.00,3.00,2761866.07,2.00,0.00,5.00,24.00,1.00
167,08FEEDE4,1.00,19,19517.00,24.00,3.00,36.00,384.00,0.00,0.00,0.00,10.00,0.00,0.00,3.00,58.00,0.00,12.00,50.00,6.00,418883.32,2.00,0.00,10.00,24.00,1.00
168,091767A3,0.00,154,368997.00,289.00,60.00,324.00,2313.00,34.00,2.40,90.00,39.00,0.00,0.00,19.00,108.00,0.00,1.00,50.00,5.00,59679.22,1.00,0.00,246.00,233.00,1.00
169,091A888B,1.00,20,8646.00,16.00,31.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,32.00,7.00,188262.94,2.00,0.00,3.00,17.00,0.00
170,091E4EF8,0.00,56,333050.00,618.00,0.00,404.00,4209.00,46.00,1.88,339.00,36.00,0.00,0.00,5.00,112.00,0.00,50.00,50.00,2.00,170073.40,2.00,0.00,790.00,465.00,1.00
171,092AC2F3,0.00,26,5705.00,57.00,0.00,25.00,74.00,29.00,28.00,12.00,0.00,0.00,0.00,2.00,11.00,0.00,50.00,50.00,5.00,677535.27,1.00,0.00,217.00,55.00,0.00
172,09388F9D,1.00,16,23324.00,50.00,59.00,30.00,832.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,106.00,0.00,1.00,50.00,5.00,182655.76,1.00,0.00,7.00,37.00,0.00
173,09401415,1.00,22,,,,,,,,,,,,,,,,,,,,,,,
174,0954BE69,0.00,78,3322.00,30.00,0.00,13.00,82.00,0.00,0.00,7.00,1.00,0.00,28.00,0.00,2.00,0.00,50.00,50.00,10.00,775243.76,2.00,0.00,19.00,25.00,0.00
175,095D49F8,0.00,100,39833.00,213.00,1.00,173.00,922.00,11.00,1.20,30.00,17.00,0.00,75.33,4.00,48.00,0.00,50.00,50.00,2.00,505875.07,2.00,0.00,84.00,175.00,1.00
176,09659BBD,0.00,273+,34284.00,117.00,59.00,38.00,680.00,17.00,1.12,0.00,1.00,0.00,0.00,3.00,17.00,0.00,1.00,50.00,8.00,249733.44,2.00,0.00,23.00,87.00,1.00
177,096609EB,0.00,272+,84682.00,358.00,42.00,260.00,1373.00,0.00,0.00,0.00,32.00,0.00,16.00,10.00,42.00,0.00,1.00,50.00,6.00,148852.17,1.00,0.00,202.00,296.00,1.00
178,09728BF3,0.00,268+,19122.00,82.00,1.00,170.00,223.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,5.00,0.00,50.00,50.00,6.00,757770.72,2.00,0.00,26.00,69.00,1.00
179,097D4CF2,0.00,240,73971.00,438.00,1.00,351.00,1737.00,71.00,0.97,166.00,12.00,0.00,50.40,6.00,178.00,0.00,10.00,50.00,1.00,252849.70,1.00,0.00,329.00,315.00,1.00
180,09977B7B,1.00,20,69038.00,336.00,83.00,206.00,1149.00,27.00,1.08,0.00,18.00,0.00,0.00,37.00,94.00,0.00,1.00,50.00,3.00,176302.31,2.00,0.00,76.00,273.00,1.00
181,09987CD4,0.00,274+,100502.00,808.00,18.00,483.00,2638.00,45.00,0.55,272.00,46.00,0.00,53.00,17.00,207.00,0.00,36.00,50.00,5.00,317980.30,1.00,0.00,427.00,629.00,1.00
182,099985F2,0.00,53,69176.00,217.00,12.00,205.00,1750.00,0.00,0.00,0.00,18.00,0.00,144.33,5.00,62.00,0.00,1.00,50.00,9.00,205742.52,1.00,0.00,196.00,178.00,1.00
183,099D188F,0.00,271+,12763.00,97.00,19.00,65.00,186.00,36.00,0.80,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,50.00,6.00,584466.53,2.00,0.00,54.00,89.00,1.00
184,09B116A5,1.00,17,539.00,21.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,7.00,253917.65,2.00,0.00,1.00,22.00,1.00
185,09B7E369,0.00,50,33080.00,226.00,1.00,164.00,917.00,0.00,0.00,0.00,18.00,0.00,110.50,1.00,134.00,0.00,50.00,50.00,7.00,430984.42,2.00,0.00,45.00,167.00,1.00
186,09C413A6,0.00,110,47119.00,111.00,76.00,71.00,1135.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00,25.00,0.00,1.00,50.00,9.00,313845.53,1.00,0.00,24.00,80.00,1.00
187,09E113F7,0.00,173,231990.00,776.00,1.00,704.00,6742.00,44.00,2.67,95.00,67.00,0.00,15.09,260.00,318.00,0.00,50.00,50.00,3.00,187981.80,2.00,0.00,456.00,674.00,1.00
188,0A02FDF9,1.00,20,13715.00,13.00,35.00,0.00,136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,11.00,46.00,3.00,342717.24,1.00,0.00,15.00,14.00,0.00
189,0A0EEDF3,1.00,15,40180.00,70.00,140.00,9.00,599.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,3.00,0.00,1.00,50.00,9.00,115825.32,2.00,0.00,4.00,68.00,1.00
190,0A5D6DEB,0.00,158,51464.00,242.00,10.00,255.00,1298.00,24.00,1.67,13.00,8.00,0.00,0.00,31.00,98.00,0.00,50.00,50.00,5.00,240593.61,2.00,0.00,68.00,216.00,1.00
191,0A65DCF3,1.00,18,29639.00,179.00,34.00,66.00,605.00,15.00,0.25,0.00,13.00,0.00,0.00,0.00,51.00,0.00,1.00,50.00,8.00,614139.19,1.00,0.00,33.00,119.00,1.00
192,0A8B0EBF,0.00,263,1072.00,13.00,0.00,3.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,5.00,1049223.85,2.00,9.00,4.00,12.00,0.00
193,0A9256EC,0.00,273+,70438.00,277.00,71.00,220.00,2018.00,12.00,11.00,0.00,27.00,0.00,85.67,8.00,101.00,0.00,1.00,50.00,3.00,168795.67,1.00,0.00,71.00,224.00,1.00
194,0AAE2BBB,1.00,15,31118.00,41.00,74.00,22.00,574.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,37.00,0.00,1.00,48.00,6.00,343232.73,2.00,0.00,9.00,38.00,1.00
195,0AC4425B,1.00,21,27026.00,65.00,0.00,55.00,353.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,25.00,0.00,50.00,50.00,3.00,69054.77,2.00,0.00,30.00,54.00,1.00
196,0AC948F3,1.00,23,337.00,5.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,117.31,1.00,0.00,2.00,5.00,1.00
197,0ACBDED1,0.00,53,67554.00,389.00,45.00,238.00,1775.00,0.00,0.00,0.00,8.00,0.00,0.00,1.00,132.00,0.00,1.00,50.00,2.00,158546.54,2.00,0.00,75.00,262.00,1.00
198,0AFC9508,0.00,106,4783.00,8.00,31.00,1.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,1.00,32.00,8.00,598099.52,2.00,0.00,2.00,8.00,0.00
199,0B43A6ED,0.00,34,202152.00,1953.00,75.00,963.00,5019.00,3.00,2.00,105.00,187.00,0.00,0.00,0.00,177.00,0.00,1.00,50.00,3.00,77513.78,1.00,0.00,264.00,1619.00,1.00
200,0B4730AF,0.00,101,97604.00,821.00,66.00,391.00,3530.00,193.00,1.76,82.00,52.00,0.00,0.00,39.00,189.00,0.00,1.00,50.00,6.00,107453.90,1.00,0.00,279.00,681.00,1.00
201,0B8C0CEE,0.00,273+,22157.00,211.00,0.00,62.00,730.00,32.00,0.88,43.00,10.00,0.00,20.25,1.00,141.00,0.00,50.00,50.00,8.00,1137498.55,1.00,0.00,68.00,168.00,1.00
202,0B906237,0.00,274+,8029.00,168.00,1.00,90.00,283.00,0.00,0.00,0.00,3.00,0.00,1.29,4.00,5.00,0.00,17.00,50.00,6.00,371988.26,2.00,0.00,14.00,167.00,1.00
203,0B90B591,0.00,54,37229.00,404.00,0.00,177.00,1861.00,51.00,1.22,57.00,17.00,0.00,8.67,5.00,130.00,0.00,45.00,50.00,5.00,94520.67,1.00,0.00,223.00,344.00,1.00
204,0BCE7CDD,0.00,272+,69817.00,155.00,1.00,195.00,1300.00,20.00,1.22,0.00,26.00,0.00,17.94,52.00,147.00,0.00,45.00,50.00,6.00,173565.33,1.00,0.00,95.00,129.00,1.00
205,0BFDD485,0.00,135,121600.00,564.00,2.00,507.00,8133.00,67.00,0.91,179.00,41.00,0.00,0.88,483.00,2825.00,0.00,50.00,50.00,6.00,74614.70,1.00,0.00,840.00,447.00,1.00
206,0BFDE1F6,0.00,275+,15790.00,103.00,1.00,76.00,1555.00,3.00,2.00,0.00,10.00,0.00,2.43,2.00,633.00,0.00,47.00,50.00,9.00,304762.91,1.00,0.00,23.00,93.00,1.00
207,0C00FE2D,0.00,271+,26069.00,167.00,53.00,28.00,1682.00,0.00,0.00,0.00,1.00,0.00,0.00,77.00,172.00,0.00,1.00,50.00,6.00,313198.70,2.00,0.00,6.00,156.00,1.00
208,0C0251E1,0.00,273+,369182.00,896.00,0.00,525.00,2372.00,160.00,2.40,383.00,19.00,0.00,29.92,1.00,207.00,0.00,7.00,50.00,1.00,50154.44,2.00,0.00,594.00,724.00,1.00
209,0C252682,0.00,273+,43559.00,146.00,3.00,124.00,834.00,0.00,0.00,0.00,13.00,0.00,0.00,33.00,74.00,0.00,50.00,50.00,8.00,341395.72,2.00,0.00,14.00,116.00,1.00
210,0C26DCEA,0.00,40,876.00,3.00,2.00,0.00,20.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,38.00,40.00,9.00,236.70,2.00,0.00,2.00,3.00,0.00
211,0C2B63FC,0.00,55,55210.00,197.00,0.00,99.00,1527.00,58.00,0.81,63.00,21.00,0.00,0.00,0.00,336.00,0.00,50.00,50.00,5.00,500108.01,2.00,0.00,159.00,153.00,0.00
212,0C337EF4,0.00,224,46190.00,626.00,0.00,242.00,404.00,492.00,1.37,0.00,3.00,0.00,0.00,3.00,10.00,0.00,17.00,50.00,1.00,264243.90,2.00,0.00,338.00,518.00,1.00
213,0C342FF8,0.00,273+,100153.00,721.00,12.00,498.00,2152.00,3.00,0.00,0.00,16.00,0.00,21.29,4.00,169.00,0.00,1.00,50.00,6.00,199302.22,2.00,0.00,79.00,564.00,1.00
214,0C39EAEC,0.00,146,231711.00,2078.00,2.00,390.00,5411.00,171.00,1.31,91.00,147.00,0.00,0.00,0.00,41.00,0.00,50.00,50.00,5.00,111319.07,2.00,0.00,302.00,1806.00,1.00
215,0C3CECAD,0.00,133,73502.00,448.00,37.00,302.00,2772.00,16.00,0.78,0.00,17.00,0.00,9.46,14.00,270.00,0.00,28.00,50.00,9.00,405070.74,2.00,0.00,48.00,385.00,1.00
216,0C68B9EF,0.00,121,11109.00,270.00,0.00,68.00,487.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,9.00,0.00,45.00,50.00,2.00,171844.95,2.00,0.00,10.00,256.00,1.00
217,0C7102FF,0.00,67,26027.00,71.00,20.00,21.00,557.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,40.00,50.00,8.00,148100.12,1.00,0.00,24.00,63.00,0.00
218,0C7203AF,1.00,18,29977.00,105.00,59.00,40.00,819.00,36.00,0.80,0.00,3.00,0.00,0.00,2.00,72.00,0.00,1.00,50.00,1.00,94942.09,1.00,0.00,40.00,83.00,1.00
219,0C7F8887,0.00,272+,31540.00,408.00,0.00,188.00,622.00,162.00,0.98,49.00,1.00,0.00,13.33,7.00,28.00,0.00,20.00,50.00,2.00,258214.81,1.00,0.00,231.00,341.00,1.00
220,0C8237EE,1.00,20,26861.00,279.00,0.00,144.00,669.00,34.00,2.78,0.00,13.00,0.00,0.00,0.00,64.00,0.00,50.00,50.00,1.00,577914.06,1.00,0.00,58.00,242.00,1.00
221,0C887F60,1.00,21,13340.00,10.00,37.00,8.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,1.00,0.00,1.00,38.00,3.00,336811.08,2.00,0.00,3.00,11.00,0.00
222,0C8A61D3,0.00,273+,11828.00,134.00,2.00,1.00,209.00,12.00,1.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,50.00,50.00,8.00,168308.23,2.00,0.00,31.00,127.00,1.00
223,0C8D501E,0.00,270+,118987.00,447.00,67.00,561.00,1753.00,0.00,0.00,0.00,23.00,0.00,0.00,14.00,109.00,0.00,1.00,50.00,1.00,148214.93,2.00,0.00,114.00,338.00,1.00
224,0CA286F3,0.00,273+,64080.00,142.00,5.00,159.00,1396.00,3.00,2.00,0.00,30.00,0.00,10.21,34.00,136.00,0.00,19.00,50.00,7.00,153245.22,1.00,0.00,25.00,135.00,1.00
225,0CA890EF,0.00,84,15460.00,91.00,1.00,88.00,297.00,13.00,0.18,0.00,14.00,0.00,0.00,0.00,7.00,0.00,50.00,50.00,9.00,586896.35,1.00,0.00,30.00,72.00,1.00
226,0CB91AFB,1.00,21,16470.00,107.00,0.00,74.00,544.00,6.00,0.00,21.00,11.00,0.00,0.00,4.00,3.00,0.00,50.00,50.00,6.00,161061.78,1.00,0.00,41.00,81.00,1.00
227,0D15BB8D,0.00,273+,90023.00,796.00,2.00,551.00,1659.00,18.00,1.25,82.00,73.00,0.00,0.00,8.00,45.00,0.00,50.00,50.00,1.00,246862.48,1.00,0.00,224.00,678.00,1.00
228,0D3822F7,0.00,261+,74435.00,662.00,2.00,393.00,805.00,116.00,1.23,69.00,32.00,0.00,0.00,1.00,67.00,0.00,50.00,50.00,8.00,239291.74,2.00,0.00,254.00,528.00,1.00
229,0D3E7DDA,0.00,198,127058.00,782.00,62.00,517.00,3751.00,0.00,0.00,0.00,18.00,0.00,0.00,13.00,383.00,0.00,1.00,50.00,1.00,601796.18,2.00,0.00,92.00,549.00,1.00
230,0D45FEED,0.00,261+,8269.00,170.00,0.00,54.00,275.00,32.00,0.23,8.00,8.00,0.00,0.00,0.00,30.00,0.00,45.00,50.00,2.00,504013.17,1.00,0.00,35.00,145.00,1.00
231,0D4634EB,0.00,165,31967.00,320.00,0.00,181.00,354.00,71.00,1.37,145.00,31.00,0.00,0.00,0.00,6.00,0.00,50.00,50.00,5.00,172705.84,1.00,0.00,256.00,264.00,1.00
232,0D4928D3,1.00,17,311.00,14.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,50.00,50.00,9.00,363343.89,1.00,0.00,1.00,15.00,0.00
233,0D4967EC,0.00,38,7830.00,103.00,0.00,8.00,771.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,35.00,0.00,45.00,50.00,9.00,584419.79,1.00,0.00,5.00,100.00,1.00
234,0D6DDE85,0.00,270+,50857.00,214.00,67.00,175.00,916.00,0.00,0.00,0.00,0.00,0.00,17.25,20.00,18.00,0.00,1.00,50.00,7.00,164248.77,1.00,0.00,23.00,172.00,1.00
235,0D6E834A,1.00,21,130532.00,813.00,34.00,442.00,2795.00,142.00,1.09,159.00,47.00,0.00,0.00,3.00,60.00,0.00,7.00,50.00,6.00,339053.62,2.00,0.00,416.00,672.00,1.00
236,0D70EFF3,1.00,23,2912.00,25.00,0.00,11.00,30.00,7.00,1.33,5.00,0.00,0.00,0.00,0.00,1.00,0.00,50.00,50.00,9.00,860379.58,2.00,0.00,21.00,22.00,0.00
237,0D749C62,1.00,19,474.00,12.00,1.00,0.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,45.00,1.00,503891.80,2.00,0.00,2.00,12.00,0.00
238,0D87AAFC,0.00,273+,226097.00,174.00,42.00,160.00,897.00,0.00,0.00,0.00,3.00,0.00,42.00,49.00,24.00,0.00,1.00,50.00,3.00,294063.37,1.00,0.00,39.00,143.00,1.00
239,0D8973F3,1.00,21,28827.00,85.00,52.00,61.00,562.00,0.00,0.00,0.00,3.00,0.00,0.00,15.00,43.00,0.00,1.00,50.00,1.00,534002.95,1.00,0.00,9.00,76.00,1.00
240,0D8E678B,1.00,16,36728.00,296.00,15.00,165.00,845.00,76.00,0.95,51.00,13.00,0.00,0.00,14.00,67.00,0.00,45.00,50.00,10.00,108856.38,1.00,0.00,186.00,226.00,1.00
241,0D904DCE,0.00,65,16305.00,76.00,16.00,53.00,333.00,0.00,0.00,0.00,2.00,0.00,0.00,19.00,13.00,0.00,1.00,50.00,5.00,658181.73,1.00,0.00,82.00,65.00,1.00
242,0D918BA3,1.00,18,2395.00,20.00,2.00,3.00,209.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,37.00,50.00,3.00,192904.00,2.00,0.00,3.00,21.00,1.00
243,0D9D55EB,0.00,124,24912.00,224.00,0.00,284.00,1721.00,0.00,0.00,6.00,1.00,0.00,0.00,6.00,250.00,0.00,17.00,50.00,5.00,159644.38,2.00,0.00,134.00,206.00,1.00
244,0DA0573A,0.00,273+,86678.00,630.00,0.00,317.00,1459.00,265.00,1.10,136.00,35.00,0.00,0.00,2.00,57.00,0.00,50.00,50.00,10.00,403730.01,1.00,0.00,641.00,507.00,1.00
245,0DB091F0,0.00,273+,196666.00,573.00,1.00,353.00,1646.00,9.00,2.00,98.00,37.00,0.00,375.00,0.00,20.00,0.00,45.00,50.00,3.00,171311.61,2.00,0.00,347.00,458.00,1.00
246,0DD90FFC,0.00,273+,100420.00,909.00,0.00,575.00,1469.00,201.00,0.61,145.00,40.00,0.00,33.50,13.00,11.00,0.00,50.00,50.00,1.00,91270.48,2.00,0.00,378.00,707.00,0.00
247,0DF4AEC2,0.00,120,77631.00,238.00,2.00,231.00,1195.00,0.00,0.00,0.00,18.00,0.00,0.00,8.00,43.00,0.00,21.00,50.00,6.00,498168.78,1.00,0.00,23.00,192.00,1.00
248,0E05CBB3,1.00,19,19003.00,79.00,6.00,43.00,689.00,6.00,0.20,0.00,0.00,0.00,0.00,0.00,27.00,0.00,50.00,50.00,1.00,297250.30,1.00,0.00,67.00,66.00,0.00
249,0E39AAEA,1.00,22,16257.00,122.00,18.00,29.00,458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,50.00,50.00,8.00,353530.98,2.00,0.00,10.00,112.00,1.00
250,0E917B4B,1.00,19,5757.00,41.00,15.00,6.00,361.00,5.00,0.67,0.00,0.00,0.00,0.00,3.00,19.00,0.00,1.00,50.00,8.00,164074.42,2.00,0.00,10.00,38.00,1.00
251,0E93BDF1,0.00,61,41663.00,210.00,6.00,187.00,1757.00,5.00,1.50,0.00,12.00,0.00,0.00,17.00,222.00,0.00,16.00,50.00,2.00,252455.76,2.00,0.00,86.00,142.00,1.00
252,0E998961,1.00,22,653.00,8.00,2.00,1.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,3.00,3722.54,2.00,0.00,2.00,6.00,1.00
253,0EA1B37D,0.00,275+,37178.00,861.00,5.00,248.00,507.00,576.00,1.81,93.00,0.00,0.00,0.00,6.00,21.00,0.00,40.00,50.00,9.00,495150.02,1.00,0.00,469.00,749.00,1.00
254,0EAA86FE,1.00,21,137336.00,1006.00,1.00,889.00,3040.00,338.00,0.86,143.00,39.00,0.00,0.00,28.00,55.00,0.00,50.00,50.00,10.00,105784.48,1.00,0.00,565.00,839.00,1.00
255,0EAD56F7,0.00,66,66241.00,176.00,1.00,208.00,1090.00,17.00,0.42,64.00,23.00,0.00,0.00,3.00,11.00,0.00,50.00,50.00,6.00,383558.92,2.00,0.00,177.00,140.00,1.00
