,actor_account_id,churn_yn,survival_time,event_num,enterworld_num,levelup_num,joinparty_num,spendmoney_num,duel_num,duel_kd,partybattle_num,completechallengetoday_num,completechallengeweek_num,itemupgrade_successrate,trade_num,buyitemnowmainauction_num,guildlevelup_num,level_min,level_max,class,longest_time_between_events,faction1,faction2,targetaccountid_num,sessions_num,masteryexp,duelpoints_max,partybattlepoints_max,duel_rating_score_max,money_max,gathering_num,has_smurf_yn,average_money_spent_per_session,duels_per_session,partybattles_per_session,average_time_between_events,average_time_between_logins,reason_getmoney,reason_spendmoney
81,04694C14,1.00,21,6135.00,31.00,7.00,0.00,141.00,7.00,0.40,0.00,0.00,0.00,0.00,0.00,3.00,0.00,40.00,50.00,7.00,1061755.97,2.00,0.00,9.00,28.00,15306965.00,18486.00,0.00,137195.00,748737.00,0.00,1.00,24611.45,0.23,0.00,215.83,42687.24,101.00,506.00
82,046C4409,1.00,19,928.00,6.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,5.00,615177.37,1.00,0.00,2.00,7.00,14538858.00,0.00,0.00,0.00,5570616.00,0.00,0.00,907.83,0.00,0.00,1355.56,209010.25,101.00,560.00
83,048236F6,0.00,140,14081.00,82.00,1.00,52.00,274.00,0.00,0.00,5.00,8.00,0.00,7.67,0.00,18.00,0.00,45.00,50.00,8.00,1626456.25,1.00,0.00,13.00,54.00,24143214.00,0.00,138.00,0.00,113924352.00,0.00,1.00,726410.82,0.00,0.06,215.02,36891.07,101.00,560.00
84,04831E82,0.00,273+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,04871600,0.00,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,0488D53D,0.00,102,74888.00,344.00,53.00,228.00,1204.00,19.00,0.27,0.00,7.00,0.00,0.00,12.00,48.00,0.00,1.00,50.00,2.00,874512.83,1.00,0.00,54.00,277.00,17521487.00,890.00,0.00,138490.00,4147960.00,24.00,1.00,74204.85,0.06,0.00,34.87,7590.07,101.00,506.00
87,04983840,0.00,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,04B7E0EC,1.00,21,31206.00,162.00,2.00,125.00,742.00,6.00,5.00,33.00,10.00,0.00,0.00,8.00,39.00,0.00,50.00,50.00,8.00,309954.36,2.00,0.00,215.00,141.00,112038042.00,6590.00,5676.00,155000.00,1563248318.00,4.00,1.00,11399310.98,0.04,0.20,105.60,20314.52,101.00,557.00
89,04BBB9F4,0.00,94,141881.00,477.00,0.00,321.00,1797.00,12.00,0.00,0.00,56.00,0.00,56.83,7.00,107.00,0.00,8.00,50.00,8.00,163538.87,2.00,0.00,54.00,397.00,249169065.00,14846.00,0.00,141706.00,1747820983.00,23.00,1.00,3723059.83,0.03,0.00,23.50,6986.75,101.00,510.00
90,04C77735,0.00,27,47038.00,1140.00,0.00,472.00,1439.00,843.00,2.27,0.00,32.00,0.00,0.00,1.00,92.00,0.00,50.00,50.00,2.00,601214.06,1.00,0.00,356.00,920.00,239144040.00,23423.00,0.00,190938.00,2532824513.00,0.00,1.00,1122050.03,0.74,0.00,64.51,2661.63,101.00,557.00
91,04EA8BA9,1.00,21,2040.00,22.00,0.00,4.00,27.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,48.00,50.00,10.00,873215.84,2.00,0.00,3.00,22.00,8089900.00,0.00,0.00,0.00,3155222.00,0.00,1.00,163485.32,0.00,0.00,1116.64,103534.75,101.00,502.00
92,04F49F8A,1.00,21,4202.00,42.00,2.00,23.00,22.00,7.00,0.17,0.00,2.00,0.00,0.00,0.00,0.00,0.00,21.00,50.00,3.00,1969322.55,1.00,0.00,9.00,37.00,58483070.00,14760.00,0.00,136003.00,57536761.00,0.00,1.00,214446.69,0.17,0.00,719.77,71967.12,101.00,560.00
93,04F65978,0.00,273+,163513.00,881.00,1.00,201.00,2476.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,150.00,0.00,50.00,50.00,6.00,77798.34,2.00,0.00,26.00,813.00,196196097.00,0.00,0.00,0.00,149968055.00,358.00,1.00,766001.85,0.00,0.00,20.80,3851.22,101.00,510.00
94,04FF70F5,1.00,20,55681.00,369.00,74.00,228.00,887.00,52.00,1.89,79.00,26.00,0.00,0.00,1.00,52.00,0.00,1.00,50.00,3.00,266317.52,1.00,0.00,236.00,312.00,25307010.00,9482.00,5321.00,149593.00,15635744.00,0.00,1.00,302252.41,0.14,0.21,60.61,9144.57,101.00,560.00
95,0502ABF8,0.00,273+,107742.00,594.00,61.00,235.00,3586.00,12.00,2.00,0.00,53.00,0.00,0.00,0.00,164.00,0.00,1.00,50.00,3.00,138102.09,1.00,0.00,57.00,496.00,111637028.00,9208.00,0.00,144358.00,13591714.00,297.00,1.00,107236.46,0.02,0.00,31.18,5648.04,101.00,510.00
96,05139AEF,0.00,273+,62378.00,232.00,10.00,271.00,1287.00,0.00,0.00,0.00,3.00,0.00,9.42,42.00,112.00,0.00,24.00,50.00,8.00,174190.98,1.00,0.00,35.00,193.00,162140497.00,0.00,0.00,0.00,1551483267.00,0.00,1.00,26031099.58,0.00,0.00,55.42,14883.73,101.00,510.00
97,0517A9F4,0.00,248,3528.00,60.00,1.00,6.00,101.00,12.00,1.40,0.00,0.00,0.00,0.00,7.00,2.00,0.00,1.00,50.00,6.00,425813.29,1.00,0.00,17.00,51.00,78346226.00,3435.00,0.00,155401.00,1493946.00,0.00,1.00,140807.13,0.20,0.00,881.15,51803.95,101.00,523.00
98,051AA4EB,0.00,275+,80820.00,724.00,0.00,431.00,2237.00,110.00,2.55,525.00,20.00,0.00,105.00,41.00,45.00,0.00,50.00,50.00,5.00,292700.90,1.00,0.00,524.00,637.00,103957010.00,6970.00,12258.00,159883.00,221879264.00,169.00,1.00,2686509.31,0.15,0.73,40.76,4335.85,101.00,571.00
99,05465B15,0.00,273+,105090.00,320.00,7.00,267.00,1761.00,32.00,1.13,52.00,28.00,0.00,141.50,12.00,84.00,0.00,1.00,50.00,3.00,349731.87,1.00,0.00,235.00,247.00,198516576.00,2918.00,1600.00,146926.00,117529989.00,2.00,1.00,1214746.04,0.10,0.16,32.80,10717.45,101.00,567.00
100,05514736,1.00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,055AA402,0.00,274+,64423.00,464.00,15.00,301.00,748.00,15.00,0.88,115.00,28.00,0.00,0.00,0.00,24.00,0.00,1.00,50.00,9.00,88017.95,2.00,0.00,313.00,355.00,97743650.00,5120.00,1307.00,144970.00,54383778.00,0.00,1.00,526725.53,0.03,0.25,51.16,7102.57,101.00,523.00
102,055C0AC0,0.00,273+,37463.00,341.00,0.00,197.00,784.00,36.00,1.57,115.00,28.00,0.00,0.00,21.00,32.00,0.00,50.00,50.00,3.00,71915.96,1.00,0.00,236.00,284.00,87432902.00,21716.00,29601.00,144330.00,54536248.00,0.00,1.00,485547.41,0.11,0.34,91.13,9884.61,101.00,567.00
103,055DD765,1.00,18,1431.00,30.00,1.00,1.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,50.00,1.00,1882813.22,1.00,0.00,3.00,31.00,14461242.00,0.00,0.00,0.00,11036998.00,4.00,1.00,857.40,0.00,0.00,2159.19,102989.97,101.00,511.00
104,056151F0,0.00,273+,77784.00,598.00,1.00,311.00,1068.00,0.00,0.00,0.00,55.00,0.00,0.00,1.00,41.00,0.00,45.00,50.00,3.00,137461.38,1.00,0.00,32.00,498.00,118210288.00,0.00,0.00,0.00,121191761.00,8.00,1.00,375857.86,0.00,0.00,44.06,5729.72,101.00,560.00
105,056A574C,0.00,103,7249.00,27.00,1.00,12.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,50.00,8.00,1543302.98,2.00,0.00,6.00,27.00,13557078.00,0.00,0.00,0.00,7135645.00,0.00,1.00,50287.67,0.00,0.00,415.62,111498.23,101.00,506.00
106,056D4BE2,0.00,127,16017.00,72.00,11.00,92.00,694.00,6.00,5.00,0.00,2.00,0.00,11.00,25.00,79.00,0.00,49.00,50.00,6.00,601784.23,2.00,0.00,37.00,66.00,39412629.00,7414.00,0.00,152059.00,20220264.00,0.00,1.00,5362312.47,0.08,0.00,216.18,40821.14,101.00,522.00
107,058909FF,0.00,273+,66910.00,469.00,34.00,181.00,2953.00,1.00,0.00,0.00,21.00,0.00,0.00,0.00,20.00,0.00,31.00,50.00,5.00,152016.66,1.00,0.00,51.00,380.00,24528975.00,100.00,0.00,130000.00,21810983.00,0.00,1.00,87060.52,0.00,0.00,50.03,7135.52,101.00,553.00
108,05909783,1.00,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,05BC098A,0.00,53,6673.00,8.00,2.00,6.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.00,0.00,50.00,50.00,7.00,887716.11,2.00,0.00,9.00,9.00,8567530.00,0.00,0.00,0.00,2830681.00,0.00,0.00,17489.00,0.00,0.00,213.05,176922.69,101.00,506.00
110,05C5EEF9,1.00,20,6626.00,28.00,23.00,11.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,1.00,50.00,7.00,1720043.14,2.00,0.00,2.00,24.00,0.00,0.00,0.00,0.00,3080047.00,0.00,1.00,39536.86,0.00,0.00,464.49,109901.60,101.00,560.00
111,05E638F6,1.00,25,22523.00,177.00,0.00,129.00,676.00,10.00,0.43,0.00,0.00,0.00,3.83,7.00,53.00,0.00,50.00,50.00,7.00,665644.73,1.00,0.00,25.00,139.00,43083421.00,4766.00,0.00,142531.00,115725310.00,0.00,1.00,1704933.15,0.06,0.00,134.44,17043.92,101.00,567.00
112,05ECF18E,1.00,20,92527.00,384.00,80.00,338.00,1572.00,40.00,0.90,65.00,19.00,0.00,0.00,12.00,110.00,0.00,1.00,50.00,3.00,89275.01,2.00,0.00,200.00,278.00,20268684.00,2343.00,3949.00,148510.00,328456109.00,76.00,1.00,1734453.04,0.10,0.17,31.86,7657.23,101.00,560.00
113,05F6C4EF,0.00,273+,81630.00,402.00,2.00,337.00,3084.00,46.00,1.19,10.00,39.00,0.00,110.50,4.00,41.00,0.00,28.00,50.00,5.00,125539.58,2.00,0.00,168.00,303.00,64093775.00,4582.00,1091.00,153396.00,184973475.00,160.00,1.00,624662.17,0.11,0.02,42.37,8430.03,101.00,510.00
114,05FBDF66,0.00,273+,75274.00,457.00,60.00,425.00,1557.00,70.00,1.92,110.00,18.00,0.00,0.00,19.00,161.00,0.00,1.00,50.00,2.00,205186.09,2.00,0.00,290.00,380.00,52867668.00,19587.00,1785.00,157132.00,62114982.00,0.00,1.00,2902726.09,0.15,0.24,46.05,7542.30,101.00,506.00
115,05FC19D8,1.00,18,9128.00,35.00,6.00,28.00,164.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,10.00,0.00,38.00,50.00,8.00,1093277.58,1.00,0.00,6.00,28.00,25432307.00,0.00,0.00,0.00,14971644.00,20.00,1.00,52819.77,0.00,0.00,180.62,47087.95,101.00,560.00
116,0602B6EA,0.00,272+,50835.00,134.00,27.00,125.00,1091.00,16.00,1.00,8.00,9.00,0.00,0.00,6.00,42.00,0.00,35.00,50.00,2.00,159510.72,1.00,0.00,88.00,124.00,109930311.00,6690.00,1398.00,140695.00,87688632.00,0.00,1.00,3781791.74,0.12,0.06,67.99,25151.02,101.00,506.00
117,0604C7A8,0.00,93,84193.00,1072.00,0.00,586.00,2296.00,195.00,0.86,98.00,88.00,0.00,0.00,4.00,86.00,0.00,50.00,50.00,5.00,137883.33,1.00,0.00,565.00,845.00,175564001.00,26889.00,22590.00,153036.00,119471096.00,204.00,1.00,141654.45,0.18,0.09,40.52,3182.14,101.00,560.00
118,060C1BF7,1.00,20,1414.00,10.00,1.00,3.00,24.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,34.00,50.00,9.00,22577.51,1.00,0.00,4.00,9.00,5022813.00,0.00,0.00,0.00,3662907.00,0.00,1.00,44662.80,0.00,0.00,30.95,4363.08,101.00,571.00
119,060CADDC,0.00,271+,43640.00,216.00,1.00,227.00,955.00,0.00,0.00,0.00,27.00,0.00,0.00,16.00,42.00,0.00,45.00,50.00,6.00,319659.74,2.00,0.00,25.00,184.00,109602940.00,0.00,0.00,0.00,637359055.00,0.00,1.00,5591341.50,0.00,0.00,75.13,15161.02,101.00,560.00
120,061D5BC5,1.00,20,1882.00,27.00,0.00,4.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,933721.48,1.00,0.00,2.00,26.00,50182709.00,0.00,0.00,0.00,2634054.00,0.00,1.00,4369.00,0.00,0.00,1812.33,126283.04,101.00,560.00
121,0624ADA6,0.00,263+,52577.00,111.00,1.00,165.00,1041.00,3.00,0.00,0.00,27.00,0.00,0.00,13.00,20.00,0.00,50.00,50.00,3.00,313057.35,1.00,0.00,47.00,92.00,43158443.00,4294.00,0.00,141013.00,203200169.00,25.00,1.00,7565406.15,0.03,0.00,65.95,30910.32,101.00,567.00
122,062C8C03,1.00,17,37301.00,111.00,32.00,79.00,607.00,0.00,0.00,0.00,3.00,0.00,0.00,7.00,28.00,0.00,1.00,50.00,9.00,615688.63,1.00,0.00,14.00,109.00,13059511.00,0.00,0.00,0.00,80593135.00,0.00,1.00,795937.91,0.00,0.00,89.01,29889.46,101.00,506.00
123,064EC1FB,0.00,261,14452.00,140.00,0.00,60.00,265.00,18.00,2.00,24.00,9.00,0.00,21.00,0.00,10.00,0.00,50.00,50.00,6.00,527968.81,1.00,0.00,76.00,119.00,93255307.00,20553.00,5943.00,151083.00,64969878.00,0.00,1.00,210934.46,0.13,0.17,229.20,23651.74,101.00,560.00
124,064F62EE,1.00,19,25712.00,259.00,7.00,112.00,793.00,0.00,0.00,21.00,11.00,0.00,18.67,0.00,84.00,0.00,39.00,50.00,2.00,176933.58,2.00,0.00,63.00,217.00,17582347.00,0.00,1159.00,0.00,78095186.00,0.00,1.00,1220323.79,0.00,0.08,132.41,13135.74,101.00,557.00
125,065C744D,0.00,25,25418.00,45.00,47.00,9.00,366.00,17.00,0.70,0.00,0.00,0.00,0.00,0.00,31.00,0.00,1.00,48.00,8.00,170441.66,1.00,0.00,27.00,39.00,0.00,943.00,0.00,144281.00,996239.00,0.00,0.00,36748.56,0.38,0.00,27.76,15611.13,101.00,560.00
126,0662BDFE,0.00,274+,97832.00,422.00,62.00,330.00,3346.00,30.00,0.50,44.00,33.00,0.00,7.04,11.00,239.00,0.00,1.00,50.00,3.00,159860.62,1.00,0.00,209.00,366.00,97757415.00,6030.00,3513.00,145726.00,432942735.00,37.00,1.00,4971839.10,0.07,0.10,33.70,7800.60,101.00,522.00
127,06A2CB4B,0.00,273+,107265.00,468.00,0.00,265.00,5291.00,0.00,0.00,0.00,33.00,0.00,0.00,1.00,1284.00,0.00,50.00,50.00,1.00,99364.51,1.00,0.00,34.00,336.00,150742269.00,0.00,0.00,0.00,180123279.00,275.00,1.00,1995360.52,0.00,0.00,31.58,7225.10,101.00,510.00
128,06B492FC,0.00,31,21705.00,78.00,40.00,10.00,592.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,8.00,0.00,1.00,50.00,10.00,231518.63,1.00,0.00,6.00,77.00,10323999.00,0.00,0.00,0.00,32420799.00,14.00,1.00,174613.50,0.00,0.00,148.13,41218.68,101.00,522.00
129,06CDBD5A,0.00,275+,6866.00,27.00,2.00,21.00,137.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,49.00,50.00,6.00,766450.96,1.00,0.00,8.00,22.00,27805064.00,0.00,0.00,0.00,49118180.00,2.00,1.00,3572891.59,0.00,0.00,357.92,90946.37,101.00,553.00
130,06D954FC,0.00,274+,31736.00,78.00,58.00,73.00,454.00,6.00,1.00,0.00,4.00,0.00,0.00,12.00,33.00,0.00,1.00,50.00,8.00,267543.59,1.00,0.00,37.00,61.00,6517617.00,476.00,0.00,143503.00,31337052.00,2.00,1.00,896726.64,0.08,0.00,61.00,24720.37,101.00,506.00
131,06E719B4,0.00,273+,54566.00,337.00,2.00,122.00,1583.00,10.00,4.00,0.00,4.00,0.00,0.00,1.00,102.00,0.00,46.00,50.00,2.00,149005.39,1.00,0.00,38.00,298.00,270917359.00,10861.00,0.00,149035.00,636322356.00,0.00,1.00,5032446.41,0.03,0.00,63.27,10243.85,101.00,571.00
132,06F1120E,1.00,20,57300.00,284.00,55.00,177.00,1394.00,0.00,0.00,18.00,0.00,0.00,0.00,2.00,119.00,0.00,1.00,50.00,10.00,195381.44,1.00,0.00,73.00,227.00,13505314.00,0.00,1059.00,0.00,5685064.00,0.00,1.00,294208.44,0.00,0.06,46.75,9432.25,101.00,522.00
133,06F88FEA,1.00,17,1321.00,31.00,0.00,2.00,30.00,20.00,0.67,3.00,0.00,0.00,0.00,0.00,1.00,0.00,45.00,50.00,8.00,502018.26,1.00,0.00,19.00,29.00,30342362.00,5748.00,4281.00,142745.00,5597446.00,0.00,1.00,79165.65,0.65,0.10,538.53,22943.42,101.00,506.00
134,0700EC82,0.00,145,18703.00,174.00,3.00,136.00,319.00,51.00,0.96,16.00,14.00,0.00,0.00,1.00,8.00,0.00,40.00,50.00,6.00,960990.17,2.00,0.00,145.00,133.00,36145789.00,21973.00,1864.00,151109.00,11233609.00,0.00,1.00,110044.76,0.29,0.09,184.59,19818.29,101.00,560.00
135,0719C1C3,1.00,16,507.00,21.00,0.00,1.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,2.00,163344.78,2.00,9.00,2.00,22.00,11226926.00,0.00,0.00,0.00,764613.00,0.00,1.00,176.57,0.00,0.00,3208.25,77444.60,152.00,502.00
136,071B1BA9,0.00,50,43953.00,161.00,7.00,116.00,741.00,24.00,2.43,0.00,7.00,0.00,0.00,6.00,103.00,0.00,1.00,50.00,2.00,486944.65,2.00,0.00,31.00,133.00,18301730.00,2872.00,0.00,153597.00,741126578.00,0.00,1.00,3454268.89,0.15,0.00,49.50,13513.57,101.00,522.00
137,074EA5F5,0.00,273+,60060.00,529.00,8.00,181.00,3474.00,0.00,0.00,2.00,17.00,0.00,0.00,7.00,197.00,0.00,1.00,50.00,6.00,100015.72,1.00,0.00,20.00,474.00,20452206.00,0.00,255.00,0.00,512471242.00,639.00,1.00,1494441.66,0.00,0.00,35.04,3978.13,101.00,510.00
138,07501B27,1.00,18,950.00,43.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,50.00,3.00,323579.53,1.00,0.00,1.00,43.00,306410.00,0.00,0.00,0.00,3562652.00,0.00,1.00,1248667.35,0.00,0.00,937.54,20711.64,101.00,502.00
139,075576FA,1.00,17,5965.00,262.00,0.00,58.00,175.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,2.00,172161.87,1.00,9.00,170.00,247.00,19748857.00,0.00,1346.00,0.00,1068113.00,2.00,1.00,41260.10,0.00,0.37,562.49,12804.58,161.00,502.00
140,07583EF0,1.00,20,37434.00,260.00,1.00,105.00,707.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,16.00,0.00,47.00,50.00,5.00,105995.72,1.00,0.00,11.00,252.00,34702792.00,0.00,0.00,0.00,35996872.00,0.00,1.00,395704.01,0.00,0.00,66.19,9527.55,101.00,557.00
141,075F24F5,0.00,75,15178.00,92.00,0.00,65.00,399.00,0.00,0.00,22.00,13.00,0.00,0.00,1.00,48.00,0.00,50.00,50.00,3.00,2051833.27,2.00,0.00,47.00,72.00,12106665.00,0.00,1529.00,0.00,114322619.00,45.00,0.00,848799.57,0.00,0.24,222.65,36678.88,101.00,510.00
142,0762BFF7,0.00,273+,30985.00,127.00,0.00,172.00,605.00,0.00,0.00,0.00,4.00,0.00,3.86,28.00,130.00,0.00,50.00,50.00,5.00,168093.74,1.00,0.00,167.00,97.00,97021847.00,0.00,0.00,0.00,542539259.00,0.00,1.00,6702971.60,0.00,0.00,111.47,26624.82,101.00,531.00
143,076D20FC,0.00,159,34300.00,155.00,33.00,111.00,1220.00,12.00,0.09,0.00,6.00,0.00,0.00,14.00,84.00,0.00,1.00,50.00,2.00,263266.00,1.00,0.00,36.00,137.00,18968808.00,1820.00,0.00,130000.00,31355071.00,0.00,1.00,567712.59,0.08,0.00,93.35,20598.69,101.00,522.00
144,077DA243,0.00,273+,58586.00,254.00,1.00,226.00,766.00,0.00,0.00,0.00,13.00,0.00,0.00,19.00,99.00,0.00,45.00,50.00,8.00,248064.33,1.00,0.00,57.00,216.00,26155005.00,0.00,0.00,0.00,623323362.00,0.00,1.00,4573067.62,0.00,0.00,42.68,9808.84,101.00,567.00
145,0799D1F4,1.00,17,46843.00,464.00,3.00,167.00,1692.00,19.00,1.38,32.00,22.00,0.00,25.50,6.00,248.00,0.00,25.00,50.00,1.00,247422.92,2.00,0.00,97.00,399.00,53383443.00,17607.00,1463.00,140500.00,42624836.00,264.00,1.00,638432.65,0.04,0.07,69.63,7027.08,101.00,510.00
146,07B3A2C8,0.00,276+,13094.00,86.00,1.00,45.00,188.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,10.00,0.00,50.00,50.00,1.00,641823.06,1.00,0.00,7.00,82.00,78816254.00,0.00,0.00,0.00,8513779.00,0.00,1.00,708709.90,0.00,0.00,238.71,36312.54,101.00,506.00
147,07B4CEF8,0.00,273+,47803.00,316.00,15.00,235.00,617.00,6.00,1.00,119.00,33.00,0.00,25.67,1.00,18.00,0.00,1.00,50.00,7.00,234587.08,2.00,0.00,106.00,263.00,143127836.00,524.00,2065.00,139405.00,130980480.00,81.00,1.00,841752.03,0.02,0.38,70.13,10603.22,101.00,560.00
148,07B681E2,1.00,21,10876.00,40.00,29.00,25.00,160.00,0.00,0.00,0.00,2.00,0.00,0.00,10.00,1.00,0.00,1.00,50.00,6.00,212082.93,2.00,0.00,11.00,39.00,15240295.00,0.00,0.00,0.00,116851955.00,0.00,1.00,8255.25,0.00,0.00,61.61,16657.24,101.00,506.00
149,07C6EC88,0.00,240,17392.00,171.00,31.00,8.00,977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,0.00,30.00,50.00,7.00,515149.43,2.00,0.00,2.00,165.00,14143586.00,0.00,0.00,0.00,30137055.00,11.00,1.00,232502.15,0.00,0.00,165.25,16805.29,101.00,522.00
150,07C7A6B6,0.00,167,1201.00,11.00,0.00,6.00,141.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,50.00,50.00,8.00,1038909.79,1.00,0.00,29.00,12.00,51134686.00,0.00,0.00,0.00,9483421.00,58.00,0.00,427276.27,0.00,0.00,2026.77,221211.49,107.00,571.00
151,07C95AF2,0.00,273+,1489.00,10.00,0.00,1.00,99.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,10.00,1359933.18,2.00,0.00,4.00,11.00,30640748.00,0.00,0.00,0.00,18050538.00,0.00,1.00,1561063.20,0.00,0.00,1823.19,270896.56,101.00,553.00
152,07EC7EF9,1.00,19,5980.00,10.00,4.00,6.00,85.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,50.00,2.00,27176.48,2.00,0.00,3.00,11.00,19240224.00,0.00,0.00,0.00,45680762.00,2.00,1.00,402175.70,0.00,0.00,22.31,13168.95,101.00,506.00
153,07EE2DAE,0.00,152,125603.00,474.00,60.00,421.00,3160.00,46.00,2.29,50.00,31.00,0.00,56.00,56.00,142.00,0.00,1.00,50.00,6.00,82773.76,2.00,0.00,232.00,374.00,54068900.00,4508.00,1263.00,159951.00,93040459.00,308.00,1.00,1617534.59,0.10,0.11,27.27,7215.51,101.00,510.00
154,07F265F8,0.00,273+,36899.00,519.00,0.00,255.00,721.00,88.00,0.96,259.00,37.00,0.00,0.00,0.00,15.00,0.00,50.00,50.00,5.00,130826.23,2.00,0.00,354.00,439.00,137315869.00,6649.00,20125.00,152571.00,308901204.00,0.00,1.00,84481.41,0.17,0.50,93.59,6650.92,101.00,560.00
155,07F3A4EE,0.00,95,4462.00,47.00,1.00,17.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,14.00,50.00,6.00,351986.27,1.00,0.00,3.00,41.00,43707412.00,0.00,0.00,0.00,14602446.00,0.00,1.00,112648.72,0.00,0.00,451.06,42819.44,101.00,560.00
156,08087FEC,1.00,20,28518.00,58.00,60.00,65.00,974.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,130.00,0.00,1.00,50.00,9.00,473846.95,1.00,0.00,27.00,45.00,9916242.00,0.00,0.00,0.00,34862346.00,0.00,0.00,2868243.47,0.00,0.00,44.38,21817.02,101.00,522.00
157,080D32F4,0.00,273+,57756.00,336.00,1.00,104.00,716.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,9.00,164025.79,2.00,0.00,12.00,276.00,112280568.00,0.00,0.00,0.00,846825123.00,11.00,1.00,34725.65,0.00,0.00,58.53,10030.90,101.00,560.00
158,081E5AED,0.00,274+,46355.00,253.00,0.00,234.00,1295.00,6.00,2.00,113.00,12.00,0.00,0.00,28.00,139.00,0.00,50.00,50.00,3.00,318226.95,2.00,0.00,271.00,214.00,211283988.00,928.00,11482.00,134800.00,761634262.00,120.00,1.00,14388065.76,0.02,0.45,72.06,13189.60,101.00,567.00
159,082C66EB,0.00,273+,33664.00,333.00,0.00,208.00,1260.00,81.00,1.31,0.00,0.00,0.00,5.56,10.00,240.00,0.00,50.00,50.00,8.00,328554.47,1.00,0.00,126.00,301.00,70592518.00,15285.00,0.00,159012.00,681886564.00,0.00,1.00,5525173.09,0.24,0.00,100.46,10145.62,101.00,510.00
160,083B3CD3,0.00,218,69157.00,501.00,0.00,384.00,2526.00,74.00,1.47,16.00,38.00,0.00,23.67,28.00,240.00,0.00,50.00,50.00,8.00,210204.00,1.00,0.00,218.00,402.00,84863808.00,5401.00,999.00,153106.00,904077502.00,0.00,1.00,8775225.68,0.15,0.03,49.93,6885.73,101.00,557.00
161,085E97F3,0.00,106,50117.00,363.00,1.00,245.00,919.00,92.00,0.80,18.00,28.00,0.00,0.00,2.00,48.00,0.00,50.00,50.00,9.00,181460.71,1.00,0.00,129.00,309.00,111992196.00,14507.00,6191.00,151168.00,25695780.00,0.00,1.00,263778.31,0.25,0.05,66.60,9193.13,101.00,553.00
162,086EA5EA,0.00,60,23632.00,233.00,0.00,123.00,1095.00,9.00,0.80,78.00,20.00,0.00,47.00,15.00,175.00,0.00,45.00,50.00,9.00,102954.51,1.00,0.00,143.00,202.00,74526578.00,9211.00,3302.00,143461.00,265770693.00,0.00,1.00,2945980.64,0.04,0.33,146.30,14731.73,101.00,557.00
163,088477FB,1.00,18,18221.00,32.00,45.00,9.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10.00,0.00,1.00,50.00,9.00,131642.47,2.00,0.00,6.00,26.00,9432318.00,0.00,0.00,0.00,19126893.00,0.00,1.00,1657051.44,0.00,0.00,23.93,13213.89,101.00,506.00
164,08AA45D9,1.00,22,32361.00,210.00,1.00,168.00,580.00,0.00,0.00,0.00,16.00,0.00,0.00,3.00,24.00,0.00,50.00,50.00,1.00,510032.26,2.00,0.00,37.00,181.00,34198314.00,0.00,0.00,0.00,59559605.00,0.00,1.00,327990.29,0.00,0.00,101.49,15639.28,101.00,560.00
